tweets	date
RT @SteveGuest: Andrew Cuomo's ego trip continues: He gave a 5 minute speech and didn’t mention Joe Biden until last 20 seconds or so.	2020-08-18 03:34:08
"RT @AZachParkinson: Insane  Biden praises Cuomo's ""leadership,"" as his state is first in the nation in coronavirus deaths and second in dea…"	2020-08-18 03:33:58
RT @AZachParkinson: Yes, the DNC just featured a registered foreign lobbyist for Russia as one of its speakers  https://t.co/sFDanRyOjX htt…	2020-08-18 03:33:46
RT @TrumpWarRoom: Here's John Kasich calling Joe Biden a liar in 2012. #DemConvention https://t.co/ep8eUQUHal	2020-08-18 03:33:24
RT @TrumpWarRoom: Susan Molinari was a lobbyist for Russia.  Now she thinks Joe Biden should be president. https://t.co/jqsutuReTf #DemConv…	2020-08-18 03:32:54
RT @mattdizwhitlock: Oh my gosh Cuomo doing a victory lap after the most outrageous mishandling of COVID in the country is just so gross.…	2020-08-18 03:31:04
RT @AndrewHClark: Cuomo mismanaged New York's coronavirus response.   Tens of thousands in nursing homes unnecessarily died, and his arroga…	2020-08-18 03:27:30
Now AP estimates that the real Cuomo number of people killed because of his total incompetence is 11,000, not the 6000 that was originally thought!	2020-08-18 03:26:41
RT @TrumpWarRoom: NY Governor Andrew Cuomo on President Trump's response to the coronavirus:  He “has been responsive to New York and respo…	2020-08-18 03:15:42
Cuomo, just like his brother Fredo, has not got a very good memory! https://t.co/H8J0RjNlvb	2020-08-18 03:07:43
RT @MelissaAFrancis: (@NYGovCuomo is responsible for thousands and thousands of nursing home deaths. An estimated one million people have m…	2020-08-18 03:05:51
RT @TrumpWarRoom: Democrats and the media are covering up Andrew Cuomo’s coronavirus failures.   His mismanagement was deadly, especially f…	2020-08-18 03:05:48
RT @LindseyGrahamSC: In Case You Missed It @JohnKasich   President @realdonaldTrump has:  ▶️ Appointed and the Senate has confirmed over 20…	2020-08-18 03:03:07
RT @LindseyGrahamSC: ▶️ Negotiated peace agreement between UAE and Israel.  ▶️ Stood up to China.  ▶️ Stopped caravans from Central America…	2020-08-18 03:03:03
RT @LindseyGrahamSC: I’m sure I’ve left out many other things….but not a bad first term.   Unlike John Kasich I believe we are on the right…	2020-08-18 03:02:59
RT @LindseyGrahamSC: My view of what life was like after the Obama presidency is much different than that of @MichelleObama...	2020-08-18 03:02:26
RT @LindseyGrahamSC: I remember a slow-growth economy, a weakened military, ISIS raging, Iran emboldened, China eating our lunch, businesse…	2020-08-18 03:02:23
A proposal by Pentagon officials to slash Military Healthcare by $2.2 billion dollars has been firmly and totally rejected by me. We will do nothing to hurt our great Military professionals &amp; heroes as long as I am your President. Thank you!	2020-08-18 02:30:33
She was fired because she was boring and never had what it took. Perhaps that has proven to be a mistake! https://t.co/48ieqGcHt2	2020-08-17 23:45:33
Why would @FoxNews put on phony Congresswoman @RepDebDingell. A total waste of airtime!	2020-08-17 23:37:07
NEW RECORD FOR NASDAQ!	2020-08-17 20:50:15
SAVE THE POST OFFICE!	2020-08-17 20:18:10
Why is Congress scheduled to meet (on Post Office) next Monday, during the Republican Convention, rather than now, while the Dems are having their Convention. They are always playing games. GET TOUGH REPUBLICANS!!!	2020-08-17 20:15:39
Great division between the Bernie Sanders crowd and the other Radical Lefties. Our Country would be destroyed!	2020-08-17 20:07:22
Just landed in Mankato, Minnesota!	2020-08-17 18:37:29
Just approved (and fast) the FULL Emergency Declaration for the Great State of Iowa. They got hit hard by record setting winds. Thank you to @SenJoniErnst, @ChuckGrassley, and Governor Kim Reynolds.	2020-08-17 18:33:27
What’s with @CNN POLLS increasing me by 10 points in a short period of time. Maybe they want to take over from @FoxNews!	2020-08-17 17:09:08
Getting ready to land in Minneapolis. Our great National Guard saved the city from further destruction. Should have been called up sooner by local government!	2020-08-17 17:09:07
The U.S. Post Office (System) has been failing for many decades. We simply want to MAKE THE POST OFFICE GREAT AGAIN, while at the same time saving billions of dollars a year for American Taxpayers. Dems don’t have a clue! @USPostOffice911	2020-08-17 16:28:01
Some states use “drop boxes” for the collection of Universal Mail-In Ballots. So who is going to “collect” the Ballots, and what might be done to them prior to tabulation? A Rigged Election? So bad for our Country. Only Absentee Ballots acceptable!	2020-08-17 15:40:52
Will be interviewed on @foxandfriends this morning at 8:00 A.M. Enjoy!	2020-08-17 11:25:49
RT @EricTrump: .@realDonaldTrump Boat Parade today in Clearwater, Florida!!!!!  🇺🇸🇺🇸🇺🇸 https://t.co/6eH36UPsL4	2020-08-17 01:31:50
RT @nypost: Kamala Harris reportedly owes $1M in bills from failed presidential run https://t.co/RE8Z6gzgQB https://t.co/Ea3ldU5FfG	2020-08-17 01:31:19
RT @realDonaldTrump: Vote for TRUMP on November 3rd. I am going to bring our beloved New York back!	2020-08-17 01:30:51
RT @EricTrump: Durham probe: Ex-FBI lawyer to plead guilty in first criminal case arising from review, sources say | Fox News https://t.co/…	2020-08-17 01:30:34
RT @EricTrump: This says it all. Our Mayor can play arts and crafts in front of Trump Tower but he can’t shine the Tribute Light Memorial a…	2020-08-17 01:30:18
RT @realDonaldTrump: Thank you James. Sadly, you are 100% correct!!!	2020-08-17 01:29:53
RT @bennyjohnson: TRUMP: “If stupid people aren’t elected next year, we’re going to have one of the greatest years that we’ve ever had.” ht…	2020-08-17 01:29:28
RT @GOPChairwoman: President @realDonaldTrump continues to enjoy a record enthusiasm advantage over Biden, and Republicans are now outpacin…	2020-08-17 01:28:45
RT @TeamTrump: Senior Advisor @JaredKushner: Israel-UAE deal is “the culmination of three and a half years of incredible diplomacy by Presi…	2020-08-17 01:28:22
RT @TeamTrump: Senior Advisor @JaredKushner on moving U.S. embassy to Jerusalem: President @realDonaldTrump believes in keeping his promise…	2020-08-17 01:28:12
RT @TeamTrump: Senior Advisor @JaredKushner: President @realDonaldTrump opposes universal mail-in-voting because he wants a fair election h…	2020-08-17 01:28:02
RT @WhiteHouse: President @realDonaldTrump has mobilized his Administration to address barriers to women's full economic empowerment around…	2020-08-17 01:27:48
RT @MarkMeadows: It is NONSENSE to say @realDonaldTrump is undercutting the Postal Service. I know. I oversaw USPS in Congress on the Overs…	2020-08-17 01:27:32
RT @GOPChairwoman: .@jaredkushner is spot on.   “Dr. Fauci said this week that there should be no fear for people to go out and vote in per…	2020-08-17 01:27:16
RT @WhiteHouse: This breakthrough was made possible by President @realDonaldTrump’s leadership—and it provides a foundation for further adv…	2020-08-17 01:26:06
RT @MarkCongressGA7: Today’s PGA Tour Winner, 42- year old Jim Herman credits President Donald Trump for 'little bit of good luck' at this…	2020-08-17 01:16:47
Great going Jim. Proud of you! https://t.co/jaJBVm1TlR	2020-08-17 01:14:15
RT @robjh1: The liberal media &amp; Dems don’t want the election called the night of the election. They want a few extra days to massage the nu…	2020-08-17 01:12:22
Law and Order. If @NYCMayor can’t do it, we will! https://t.co/N88GX9Rkc9	2020-08-17 01:06:42
RT @DGPurser: Antifa attends Sturgis.  I couldn't tell for sure but it looked like maybe a half-dozen Antifa?  The ratio of Trump supporter…	2020-08-17 01:04:32
"RT @DGPurser: More lies about ""Vote by mail"".  This is nothing but a Democrat attempt to cheat and STEAL this election.  Nothing they say a…"	2020-08-17 01:03:08
RT @robert_spalding: Do you think the WSJ understands this?	2020-08-17 01:02:35
RT @CaliConserv1: Hey California,  Are you ready to vote for Trump in November?	2020-08-17 01:01:08
RT @Peoples_Pundit: Told you guys she was not only unpopular, but very unpopular historically.  Okay. Going back to enjoying the last day I…	2020-08-17 01:00:05
RT @bennyjohnson: What if people talked like @JOEBIDEN?  Awkward... https://t.co/POpBPnRZSS	2020-08-16 18:41:50
Thank you Franklin! https://t.co/ZwpwcS2k2B	2020-08-16 18:38:51
Thank you James! https://t.co/cKiKlAXHqI	2020-08-16 18:37:38
RT @EricTrump: Robert Trump was an incredible man - strong, kind and loyal to the core. Anyone who encountered him felt his warmth immediat…	2020-08-16 18:37:01
RT @ChristieC733: I’m hearing some Republicans, pundits say we should “move on” from the #MullerReport in order to heal the nation...  I di…	2020-08-16 18:34:01
“If carefully done, according to the guidelines, there is no reason why you shouldn’t be able to do that (vote at polling place).” Doctor Anthony Fauci	2020-08-16 18:31:35
RT @PVTrump: #TrumpPatriots we have 78 days to UNITE&amp;SUPPORT our AWESOME PRESIDENT @realDonaldTrump to elect him for #4MoreYears We need #K…	2020-08-16 18:14:21
RT @IvankaTrump: Uncle Robert, we love you. You are in our hearts and prayers, always.	2020-08-16 17:49:49
.@FoxNews is not watchable during weekend afternoons. It is worse than Fake News @CNN. I strongly suggest turning your dial to @OANN. They do a really “Fair &amp; Balanced” job!	2020-08-16 17:31:20
"RT @thehill: VP Mike Pence: ""Sen. Kamala Harris said she would change the dietary guidelines of this country to reduce the amount of red me…"	2020-08-16 17:22:01
RT @Wyn1745: Thousands of boaters hit the water in Clearwater on Saturday in an effort to set a record for the largest pro-Trump boat parad…	2020-08-16 17:14:52
RT @VFL2013: SO PROUD OF MY HOMELAND!!! #HAWAIILIFE 🇺🇸🍍🇺🇸🍍	2020-08-16 17:07:29
RT @Pismo_B: Why don’t you like Trump??  I’ll Wait......🤣🤣🤣   Love 👇 guy!!  https://t.co/CxB69SaAlH	2020-08-16 16:52:57
RT @RealJamesWoods: His own words on video... #JimCrowJoe  https://t.co/nstkBIkDsz	2020-08-16 16:48:33
RT @LATAMforTRUMP: Our sincere condolences to the Trump Family and the First Lady on the sensitive passing of Robert Trump. now you are a s…	2020-08-16 16:45:26
RT @my3monkees: PLEASE listen to this man and RT, share with your BLM woke suburban white girl friends.... https://t.co/ZboftySGak	2020-08-16 16:44:00
RT @Pismo_B: Good Morning America 🇺🇸  https://t.co/fYsRHj4AnT	2020-08-16 16:40:12
RT @No1Trump2020: Nice 👍 to see a Black Woman back the Trumpster..  Yes Honey, you are Welcome in this Tent.. !! Keep it going!!	2020-08-16 16:31:20
RT @TeamTrump: TONIGHT: Join War Room Weekly hosted by @TimMurtaugh with special guests @mercedesschlapp and @deneenborelli at 8:00 pm ET!…	2020-08-16 16:30:20
RT @VFL2013: OH NO JOE... THIS AINT HAPPINESS IN YOUR HOME STATE OF DELAWARE IS IT!!!!!🇺🇸🇺🇸🤣🤣🤣 THIS IS AMERICA!!!+	2020-08-16 16:29:01
RT @DebiC37936: This is why we really love ⁦@realDonaldTrump⁩ ❤️ https://t.co/HP7U7MvVJv	2020-08-16 16:28:31
RT @davegoodin1: @disposable13 @BrandonStraka @ScottPresler I totally agree!  These courageous young men are working so hard and doing so m…	2020-08-16 16:27:17
RT @RichardBerthol2: @disposable13 @BrandonStraka @ScottPresler Welcome aboard the Trump Train🇺🇸	2020-08-16 16:26:58
RT @disposable13: @BrandonStraka @ScottPresler I was in the Marine Corps in the 1990s. There are plenty of gay Marine's nobody ever even ca…	2020-08-16 16:26:47
RT @youbetcha2020: @disposable13 @BrandonStraka @ScottPresler I just hope your registered as a Republican and are voting up and down the ti…	2020-08-16 16:25:33
RT @BrandonStraka: Leave Democrat cities. Let them rot. The media and @TheDemocrats have activated this mental illness and it’s going to ge…	2020-08-16 16:24:14
RT @PressSec: Join President @realDonaldTrump as he watches Pastor Sam Rodriguez at New Season church at 8 am ET - https://t.co/teATUnotaC…	2020-08-16 11:45:54
RT @PressSec: From President @realDonaldTrump on the passing of his brother and best friend, Robert - “We will meet again”: https://t.co/1m…	2020-08-16 11:45:47
RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/p8qlTCUsCZ	2020-08-15 22:01:22
RT @SteveGuest: Biden staffers rush the press out of the room before Joe Biden can answer any questions https://t.co/AIw3TU4WhF	2020-08-15 20:25:40
RT @rww_gop: “Congress has only itself to blame for this mess.  The post office is meant to be self-sufficient, but it hasn’t broken even f…	2020-08-15 20:25:30
Voter Scam! https://t.co/BY6SEJfUZh	2020-08-15 20:25:06
RT @SteveGuest: Reality: “Evidence of massive voter fraud in Paterson election, court records show”  Yet after fraud was found using mail-i…	2020-08-15 20:24:22
The honorable thing to do is drop the Mail-In Scam before it is too late! Absentee Ballots, like they have in Florida, are good! https://t.co/uuVyliWEwS	2020-08-15 20:24:00
News Conference at 5:30 P.M. Enjoy!	2020-08-15 20:21:59
If Obama did this, they would speak of nothing else. Biden could NEVER do it! https://t.co/1djK42xawI	2020-08-15 20:12:05
RT @MarkBednar: .@GOPLeader: Look at what San Francisco is known for today:  • Sky-high taxes • Sanctuary city • Sidewalks people do not ev…	2020-08-15 20:10:35
RT @SteveGuest: The Post Office’s Problem Isn’t Trump  Democrats cry sabotage. But mail volume is way down, and the USPS is losing billions…	2020-08-15 20:10:21
RT @SecretsBedard: Like America: Half of Trump’s staff are women https://t.co/cRm0dxLiNM https://t.co/rVQnxsJW5a	2020-08-15 20:10:10
RT @SteveGuest: Israel and UAE peace deal is vindication for Trump  https://t.co/wj9EDOCuqW	2020-08-15 20:10:03
Thank you! https://t.co/MmjxbNStq1	2020-08-15 20:09:55
Would be terrible for our Country! https://t.co/aVifiIjXXe	2020-08-15 20:09:35
RT @KimStrassel: A letter leaked in November 2019 from her veteran Iowa operations manager, resigning, saying she'd “never seen an organiza…	2020-08-15 20:08:38
RT @KimStrassel: A SanFran newspaper reporting that Saturday Night Live was mocking her for her “ ‘viral moments’ desperation.”	2020-08-15 20:08:29
More Fake News! https://t.co/8P2Kax00s7	2020-08-15 20:06:50
Fake News! https://t.co/OedkKwkcd0	2020-08-15 20:05:46
https://t.co/DuBjypMQJ2	2020-08-15 17:27:11
RT @LizRNC: This is beautiful.  An actual fact check. With just facts.  https://t.co/OQWaPcENfd	2020-08-15 17:26:48
Great work by the Governors of AZ, IA, LA, and NM (@DougDucey @IAGovernor @LouisianaGov &amp; @GovMLG) who responded to my Executive Action and promptly submitted applications, that we APPROVED QUICKLY, to support Americans out of work because of the ChinaVirus. More states to come!	2020-08-15 15:35:26
